,id,price,bedrooms,bathrooms,sqft_living,sqft_total,floors,waterfront,view,condition,grade,built,renovated,living_area
9780,5288200070,450000,3,1,1450,3350,1.5,0,0,4,7,1919,0,1340
9781,7852110070,567500,3,2.5,2300,7398,2,0,0,3,8,2001,0,2580
9782,740500070,265000,3,1.5,1460,8505,1,0,0,4,7,1955,0,1580
9783,4046601420,340000,3,2,1570,14992,1,0,0,3,8,2001,0,1640
9784,2130700860,375000,3,2,1540,8885,1.5,0,0,5,6,1939,0,1730
9785,3975400045,920000,6,3,3300,4218,2,0,0,3,8,1970,0,1420
9786,5451200520,850000,4,2.25,2130,11843,2,0,0,4,9,1972,0,2380
9787,6600400270,202000,3,1,1010,9750,1,0,0,5,7,1969,0,1230
9788,624100990,725000,4,3,2420,12000,1,0,0,3,9,1984,0,3100
9789,2424059139,900000,3,3.25,3870,33980,2,0,0,3,10,1991,0,3590
9790,2883200875,680200,2,1.5,1960,6000,1,0,0,3,8,1951,0,2060
9791,1917300105,216500,3,1,1170,9000,1,0,0,4,6,1918,0,1280
9792,7203000200,325000,3,1.5,1890,7650,1,0,0,5,7,1966,0,1510
9793,9510971070,675000,3,2.5,2250,4134,2,0,0,3,9,2004,0,2390
9794,3760500240,435000,2,0.75,750,16321,1,0,1,3,4,1936,0,3020
9795,4068300160,263500,3,1.75,1610,14000,1,0,0,4,7,1977,0,1550
9796,1774220070,550000,4,2.25,2590,36256,2,0,0,3,8,1978,0,2670
9797,1563102685,875000,3,2.5,2520,3750,2,0,1,4,9,1995,0,2250
9798,395800370,246600,4,1,1340,8400,1,0,0,5,7,1966,0,1120
9799,3918400013,337000,3,2.25,1460,941,3,0,0,3,8,2006,0,1490
9800,1545804820,240000,3,1.75,1380,7500,1,0,0,3,7,1988,0,1530
9801,7811220070,490000,3,1.75,1510,11120,1,0,0,4,8,1984,0,2660
9802,5561100431,510000,5,2.5,2510,83231,1,0,0,4,7,1975,0,2460
9803,5145100310,305000,3,1,910,8008,1,0,0,3,7,1971,0,1480
9804,255550270,350000,3,2.5,1970,3655,2,0,0,3,7,2003,0,1970
9805,1123049129,284200,3,1.75,1540,6632,1,0,0,3,7,1959,0,2510
9806,9407150310,357000,4,2.5,1980,9757,2,0,0,5,7,1995,0,1610
9807,7732501000,854000,4,2.75,3150,38865,1,0,0,3,10,1986,0,3150
9808,1024069205,1175000,4,2.5,4700,49658,2,0,0,3,10,1999,0,2870
9809,5426300060,1000000,3,2.25,2300,15952,1,0,0,4,8,1963,0,2200
9810,3797000400,616500,4,2.25,1880,3000,2,0,0,3,8,1909,1977,1880
9811,2877102196,750000,4,2.75,2640,3750,2,0,0,5,7,1911,0,1690
9812,9265200060,650000,6,4.5,3900,9100,2,0,0,3,8,1979,0,2080
9813,2894700270,275000,4,2.25,2670,10050,1,0,0,4,8,1962,0,2190
9814,2862100260,540000,4,1.75,1840,4280,1,0,0,4,7,1918,0,1660
9815,2730000070,225000,3,1,1120,10665,1,0,0,4,6,1961,0,1240
9816,4139400060,845000,4,2.5,2970,9072,2,0,0,3,10,1991,0,2740
9817,4365200520,490000,3,2.25,1410,7740,1,0,0,5,6,1923,0,1220
9818,3629980350,753000,4,2.5,3060,8167,2,0,0,3,9,2005,0,2930
9819,3211600140,475000,3,1.75,2490,7210,1,0,0,3,7,1972,0,1610
9820,3598600049,124000,1,0.75,840,7203,1.5,0,0,3,6,1949,0,1560
9821,3598600049,224000,1,0.75,840,7203,1.5,0,0,3,6,1949,0,1560
9822,1232001070,485000,2,1,1130,3800,1,0,0,4,7,1916,0,1470
9823,7812801925,230000,4,1.75,1850,6000,1,0,0,4,6,1944,0,1270
9824,522059062,372000,4,2.75,2330,14175,1,0,0,3,7,1980,0,1480
9825,4178500640,306000,4,2.5,1880,9426,2,0,0,4,7,1990,0,1760
9826,9528104660,905000,4,3.5,2980,3000,2,0,0,3,9,2008,0,1810
9827,5013500400,440000,4,1,1440,6678,1,0,0,3,7,1950,0,1320
9828,2550820060,280000,3,1.75,1630,10001,1,0,0,4,7,1977,0,1630
9829,425079046,435000,3,2.5,1778,147823,2,0,0,3,7,1999,0,2840
9830,3905050240,425000,3,2.5,1930,4500,2,0,0,3,8,1990,0,1770
9831,5381000070,204950,2,0.75,1130,11429,1,0,0,3,7,1956,0,1550
9832,1245002445,670000,2,1.75,1650,7500,1,0,0,4,7,1959,0,2530
9833,6865200831,475000,2,1,820,2723,1,0,0,3,7,1921,0,1370
9834,1446801000,352000,5,2.5,2900,6650,1,0,0,3,7,1964,0,1600
9835,4038700830,575000,4,1.75,2330,8800,1,0,2,4,7,1961,0,2270
9836,4094800260,1730000,4,3.5,4440,20668,2,0,2,5,10,1965,0,4240
9837,2742100152,491000,3,2,1660,5070,2,0,3,3,8,1950,1990,2440
9838,8691410060,750000,4,2.5,3020,7465,2,0,0,3,9,2004,0,3100
9839,1325059083,830000,4,2.5,1850,50662,1,0,0,3,8,1978,0,2090
9840,7852011070,1140000,6,3.75,5960,20197,2,0,4,3,10,2005,0,3860
9841,2323059074,137124,3,1,960,27442,1,0,0,4,6,1970,0,1100
9842,7950304075,225000,4,1,1150,6000,1.5,0,0,3,6,1907,0,840
9843,3260000340,732600,4,2.5,2130,7300,1,0,0,4,7,1963,0,2130
9844,9552701000,818000,4,2.25,2460,8001,2,0,0,4,8,1984,0,2460
9845,5469501200,431000,3,2.25,2360,14950,1,0,0,4,9,1978,0,2720
9846,6300500105,304000,2,2.25,1320,1034,3,0,0,3,7,1996,0,1330
9847,4400200060,650000,5,2,1910,4667,1,0,0,3,7,1908,0,1230
9848,5422560860,450000,2,2,1610,6160,2,0,0,4,8,1977,0,1750
9849,7789000260,269000,4,1,1610,8401,1,0,0,3,7,1958,0,1610
9850,8861000060,875000,3,1,1160,10732,1,0,0,3,7,1953,0,2390
9851,9350900550,890000,4,2.25,2870,8393,1,0,0,4,8,1977,0,2930
9852,9560800310,565000,4,2.5,2280,9725,2,0,0,3,8,1986,0,2140
9853,9187200228,448175,2,2,1370,1339,2,0,0,4,8,2006,0,1370
9854,7849202190,235000,,,1470,4800,2,0,0,3,7,1996,0,1060
9855,7215730070,680000,5,3,2970,6500,2,0,0,3,9,2000,0,2970
9856,121039083,629000,3,1.75,1460,12367,2,1,4,4,8,1970,0,1970
9857,2770601677,494000,3,3.5,1570,1486,2.5,0,0,3,8,2000,0,1610
9858,3720800070,1100000,4,3,2880,5500,2,0,0,4,9,1926,0,2110
9859,3558910570,450000,5,2.5,1900,9460,1,0,0,3,7,1969,0,1940
9860,1081300390,330000,3,1.75,2020,11050,1,0,0,4,8,1969,0,1940
9861,7805450560,960000,4,2.5,3110,11397,2,0,3,4,10,1984,0,3110
9862,6648770240,360000,4,2.5,2390,7056,2,0,0,3,9,1990,0,2590
9863,5104520810,378000,3,2.5,2150,11672,2,0,0,3,8,2004,0,2150
9864,2719100400,499950,3,1.75,1340,6250,1,0,0,4,7,1941,0,1550
9865,255000320,450000,3,2.5,1990,12866,2,0,0,4,7,1986,0,2310
9866,5398600075,523500,2,2,1600,5969,1,0,0,4,7,1950,0,1520
9867,7695470200,600000,3,2.5,2680,43995,2,0,0,3,9,1986,0,2520
9868,6892510200,290000,3,2.5,2080,4828,2,0,0,3,8,2002,0,2190
9869,4123800320,176000,3,3.25,1340,5434,2,0,0,3,7,1986,0,1670
9870,809001505,885000,3,2,2590,3750,1.5,0,0,5,7,1904,0,2440
9871,3856905185,483000,2,1.75,1240,3000,1.5,0,0,3,7,1906,0,1800
9872,4051100390,240000,3,1,1310,7125,1,0,0,4,7,1978,0,1650
9873,579003240,720000,4,2.25,2530,5200,1,0,1,4,8,1957,0,2240
9874,2333230060,311000,4,2.5,1780,5822,2,0,0,3,7,2001,0,1990
9875,7129303240,332500,3,2,1600,7995,1,0,0,3,7,1950,1984,2440
9876,1219000473,164950,3,1.75,1570,15330,1,0,0,3,7,1956,0,1250
9877,1219000473,371000,3,1.75,1570,15330,1,0,0,3,7,1956,0,1250
9878,5469700060,264500,3,1.75,1650,16200,1,0,0,3,7,1976,0,1650
9879,1118000935,1738000,4,2.25,2920,6513,2,0,0,4,9,1937,0,4510
9880,8819900055,503000,2,1,870,4280,1,0,2,4,6,1921,0,1750
9881,1995200338,738000,4,2.5,2830,5010,2,0,0,3,9,2000,0,1880
9882,91000320,393000,2,1,980,3350,1,0,0,4,7,1925,0,1260
9883,8887001600,280000,2,1,990,45528,1,0,0,4,7,1992,0,1730
9884,7183000060,260000,4,2.5,2360,9647,1,0,2,3,8,1964,0,2580
9885,194000565,505000,2,1,1000,4640,1,0,2,3,7,1915,0,1940
9886,3830610320,241000,3,1.5,1660,8000,1,0,0,4,7,1976,0,1900
9887,7922710320,530000,3,1.75,1520,9605,1,0,0,3,7,1975,0,2040
9888,1231000310,713000,1,1,1180,4000,1.5,0,2,4,8,1910,0,1420
9889,173000140,487000,3,1.75,1770,10125,2,0,0,3,7,1944,1978,1680
9890,8651411260,128000,2,1,980,5393,1,0,0,3,6,1969,0,980
9891,7272000260,210500,3,1,1840,10178,1,0,0,3,7,1960,0,2040
9892,2787700060,420000,3,2.5,1810,7210,1,0,0,5,7,1968,0,1770
9893,5499700045,679000,3,2.5,1780,4320,2,0,0,4,8,1930,1986,1690
9894,9433000390,784950,4,2.75,2840,4227,3,0,0,3,9,2014,0,2880
9895,7300400200,352000,4,2.5,2650,6366,2,0,0,3,9,1998,0,2650
9896,2771101963,386000,3,1.5,1270,1318,2,0,0,3,7,2004,0,1360
9897,123039346,335000,3,1.75,1260,17000,1,0,0,3,7,1994,0,1540
9898,524069116,472500,3,2,1750,15500,1,0,0,3,7,1982,0,2450
9899,3583300075,599950,5,2.25,2680,13292,1,0,0,3,8,1976,0,2220
9900,7203220030,963990,4,3.25,3830,6765,2,0,0,3,9,2014,0,3830
9901,1250201550,735000,3,2,1610,3600,2,0,2,5,8,1925,0,2540
9902,8651611260,858450,3,4.25,3840,9751,2,0,0,3,10,1998,0,3230
9903,1797501275,665000,5,2.75,2670,4000,2,0,0,4,7,1914,0,2460
9904,2215900800,290000,3,2.5,2000,7414,2,0,0,4,7,1993,0,2000
9905,7883602650,250000,2,1,860,4320,1,0,0,3,7,1925,0,980
9906,3546000340,192500,3,1.75,1420,7205,1,0,0,3,7,1986,0,1690
9907,6118600045,350000,4,2,2060,13400,1,0,2,4,8,1957,0,1950
9908,1123059116,518000,4,2.5,2790,9910,2,0,0,3,8,2003,0,2590
9909,124000160,563000,4,1,1410,3376,1.5,0,0,5,7,1911,0,1040
9910,8733000045,375000,4,3,2420,9566,2,0,0,3,7,2003,0,2420
9911,263000327,400000,3,2.5,1460,1319,3,0,0,3,8,2002,0,1430
9912,5153200358,240000,5,1.75,2460,16000,1,0,0,3,7,1957,0,1990
9913,2258500045,317500,2,1,1000,5120,1,0,0,3,6,1902,0,1940
9914,6137500310,1315000,5,4,4420,36342,2,0,0,5,10,1982,0,3720
9915,3323069045,234000,3,1,1240,239144,1,0,0,3,6,1921,1992,1990
9916,8563070030,645000,3,2.5,1740,13750,2,0,0,4,9,1975,0,2540
9917,425049036,649000,2,1,1280,4840,1,0,0,3,7,1908,0,1860
9918,8562750550,605000,4,2.5,2520,3980,2,0,0,3,8,2004,0,2580
9919,767000159,337900,3,3.5,1500,1471,3,0,0,3,7,1999,0,1500
9920,5366200030,535000,3,2.75,2490,3600,2,0,0,3,8,1906,0,1880
9921,7857000861,325000,4,1,1530,5684,1,0,0,3,7,1957,0,1540
9922,1094000030,429950,4,2.25,1740,10875,1,0,0,3,8,1967,0,1680
9923,1853000030,775000,3,2.5,3550,32807,2,0,0,3,9,1989,0,3270
9924,5318101040,650000,2,1,1280,6000,1,0,0,3,7,1965,0,2460
9925,3623500049,1200000,4,2.25,2320,13114,2,0,0,5,8,1967,0,2740
9926,1026049036,275000,2,1,1140,10404,1,0,0,3,5,1935,0,2200
9927,8568030030,575000,4,3.5,3930,16970,2,0,0,3,9,1997,0,2740
9928,4022906531,540000,3,2.5,2370,16455,1,0,0,5,7,1959,0,2170
9929,5700002325,640000,3,1.75,2340,4206,1,0,0,5,7,1917,0,1360
9930,2473100510,275000,3,1.5,1240,9125,1,0,0,4,7,1967,0,1670
9931,629811600,672800,4,2.5,2740,10533,2,0,0,3,9,1997,0,2760
9932,7923300310,495000,4,2.25,1940,9144,1,0,0,4,7,1956,0,1460
9933,4054560140,820000,3,2.5,2950,35108,1.5,0,0,3,10,1995,0,3810
9934,4027700632,475000,4,2.75,1980,11443,1,0,0,5,7,1952,0,2080
9935,2818100060,1275000,4,2,2850,7861,1,0,4,4,10,1970,0,2810
9936,1771000960,380000,3,1,1160,9375,1,0,0,3,7,1967,0,1160
9937,2591830350,397500,3,2,2130,8225,1,0,0,4,8,1987,0,2580
9938,8842400071,352000,5,2.5,2420,8560,1,0,2,3,7,1978,0,2210
9939,7856700060,893880,6,2.5,2820,8600,1,0,0,5,8,1967,0,2070
9940,9186300060,635000,5,3.25,3710,34200,2,0,0,3,8,1986,0,1720
9941,3275740030,420000,3,2.25,1770,8165,2,0,0,3,7,1977,0,1650
9942,452001860,503000,3,2,1260,2500,1,0,0,4,7,1987,0,1710
9943,7779200075,689000,2,1.75,2330,10143,1,0,2,4,7,1953,0,2560
9944,3975400260,749500,4,2.75,2490,3840,1.5,0,0,4,7,1922,0,1420
9945,2225059336,1150000,6,3.75,4090,49542,2,0,0,3,9,1984,0,2980
9946,8567450060,563500,4,2.5,2800,12831,2,0,0,3,8,2001,0,2810
9947,6178930340,480000,4,3,2440,9664,2,0,0,3,8,1981,0,2380
9948,8731990370,374950,4,3,2540,8800,1,0,1,3,9,1977,0,2540
9949,9407150350,308950,3,2.5,1600,6250,2,0,0,3,7,1995,0,1760
9950,3438502200,445000,4,2.75,2680,16934,1,0,0,4,7,1958,0,1240
9951,1274500700,237200,3,1.5,1220,9000,1,0,0,4,7,1968,0,1220
9952,5667100045,453500,3,1.75,1550,7270,1.5,0,0,5,7,1953,0,1050
9953,2887700560,616500,3,2,2080,4549,1,0,0,5,7,1954,0,1620
9954,7215720070,1250000,5,5,5000,32909,2,0,0,3,10,2000,0,3030
9955,6638900550,396000,1,1,630,5150,1,0,0,4,5,1954,0,1390
9956,723049307,210000,3,1,1070,8179,1,0,0,3,6,1949,0,1050
9957,7577700521,539000,2,1.75,1900,5175,1,0,0,3,7,1919,0,1370
9958,7888700030,605000,3,2.5,2960,18600,2,0,0,3,8,1979,0,2740
9959,3501600135,437500,3,2,1490,4800,2,0,0,5,6,1948,0,1500
9960,1822059331,215000,3,1.5,1500,15000,1,0,0,3,7,1952,0,1790
9961,7852030310,440000,4,2.5,2410,4780,2,0,0,3,7,2000,0,2410
9962,8901001090,525000,3,1,2000,22500,1,0,0,3,7,1939,0,2000
9963,192450200,319900,3,1.5,1140,20383,1,0,0,3,7,1985,0,1200
9964,1771100030,335000,3,1,1120,9075,1,0,0,3,7,1977,0,1120
9965,1560920370,485000,3,2.25,2900,35273,2,0,0,3,9,1986,0,2510
9966,8731981360,359999,4,2.25,3220,7700,2,0,0,4,8,1976,0,2570
9967,9541600060,799000,5,2.75,2500,19783,1,0,3,4,8,1959,0,1700
9968,2923049468,280000,3,2.25,1610,10454,1,0,0,3,7,1977,0,1720
9969,8722100810,1050000,4,2.75,2250,3433,1.5,0,0,3,8,1927,2013,1970
9970,7840800135,290000,1,2,1240,4800,2,0,0,3,6,1910,0,1030
9971,8083350070,235000,2,2.25,1660,2748,2,0,0,3,7,1995,0,1620
9972,1923800135,495000,3,1.75,2080,3000,1,0,0,4,7,1925,0,1000
9973,1310980070,290000,3,2.25,1880,7488,2,0,0,3,8,1980,0,2180
9974,3110800030,230000,4,1.5,1050,9516,1,0,0,4,7,1969,0,1390
9975,8731801260,234000,3,1.75,1480,8475,1,0,0,4,7,1968,0,1800
9976,7202270700,597400,4,2.5,2420,4500,2,0,0,3,7,2001,0,2280
9977,7230300060,370000,4,2.5,2190,17600,1,0,0,4,7,1966,0,1820
9978,11510700,755000,4,2.5,2660,10452,2,0,0,3,9,1993,0,2890
9979,586470350,342000,3,2.5,2430,5715,2,0,0,3,7,1999,0,3040
9980,6840700036,497000,2,1,770,3325,1,0,0,3,7,1918,0,960
9981,1824069083,835000,3,1,3060,30166,1,0,0,5,8,1959,0,1880
9982,1836980240,730000,4,2.75,2920,4500,2,0,0,3,9,1999,0,2920
9983,3528900160,655000,3,1,1370,5250,1,0,0,3,7,1939,0,2410
9984,1442800060,205000,3,2.5,1870,3118,2,0,0,3,8,1993,0,1580
9985,8722100030,632750,4,2,1800,4800,1.5,0,0,3,7,1918,0,1950
9986,1723049624,330000,5,3,2100,7715,1,0,0,3,7,2013,0,2100
9987,4040400200,527500,5,2.25,2530,8250,2,0,0,4,7,1961,0,2020
9988,8691391090,716500,4,2.5,3290,6465,2,0,0,3,9,2002,0,3100
9989,7853302190,388500,4,2.5,1890,5395,2,0,0,3,7,2006,0,2060
9990,3260000700,530000,3,1.75,1680,7770,1,0,0,4,7,1967,0,1880
9991,5126300510,419000,3,2.5,2170,4517,2,0,0,3,8,2002,0,2610
9992,7199330370,385000,3,1.75,1200,7360,1,0,0,4,7,1978,0,1200
9993,1854900240,655000,4,2.5,2990,5669,2,0,0,3,8,2003,0,3110
9994,6738700335,1695000,4,2.75,3770,10900,2,0,2,5,9,1924,0,3000
9995,322059264,279000,2,1,1020,47044,1,0,0,5,7,1904,1958,1930
9996,5557500270,262000,3,1.5,1700,9579,1,0,0,4,7,1962,0,1700
9997,9164100125,533000,4,1,1550,4750,1.5,0,0,3,7,1919,0,1320
9998,7370600045,640000,3,1.75,1680,8100,1,0,2,3,8,1950,0,1880
9999,8594400060,285000,3,2.25,1680,35127,2,0,0,3,7,1987,0,1820
10000,7818900060,458400,4,2.5,1910,10300,1,0,0,3,8,1921,1968,1910
10001,2126059139,620000,5,3.25,3160,10587,1,0,0,5,7,1960,0,2200
10002,1759701600,465000,3,1.5,2020,11358,1,0,0,4,6,1956,0,2370
10003,1795920310,690000,4,3.75,3210,7054,2,0,0,4,8,1985,0,2350
10004,1626069139,462500,3,2.25,2350,51400,1,0,0,3,7,1977,0,2350
10005,3303951600,369950,4,2.5,1910,10221,2,0,0,3,8,1994,0,2210
10006,3353402400,124500,2,1,840,6480,1,0,0,4,5,1954,0,1100
10007,2332700060,950000,4,2.25,2620,10920,1,0,0,3,9,1965,0,2370
10008,4040800260,418000,4,1.5,1220,10580,1,0,0,3,7,1965,0,1350
10009,1202000140,160000,3,1,1060,8000,1,0,0,4,6,1927,0,1060
10010,4022902050,457000,4,2.5,2200,10800,1,0,0,3,8,1964,0,2280
10011,4364200125,530000,2,1.75,2120,7680,1,0,0,5,6,1948,0,1220
10012,4036801245,385000,3,1,1250,7300,1,0,0,4,7,1956,0,1540
10013,7375100070,491000,3,1.75,1440,7800,1,0,0,4,7,1958,0,1440
10014,686400060,521000,4,2.25,1890,8034,1,0,0,4,8,1967,0,1920
10015,1645000710,255000,3,1,1140,8528,1,0,0,5,7,1967,0,1140
10016,5476800069,292050,5,3,2840,7199,1,0,0,3,7,2003,0,2210
10017,823059185,326000,6,3,1880,7200,1,0,0,4,7,1966,0,1540
10018,4364200075,300000,2,1,750,5120,1,0,0,4,6,1941,0,930
10019,2473420070,291600,3,1.75,1630,7480,1,0,0,3,7,1979,0,1940
10020,5706201360,435000,5,1.5,1720,12551,1,0,0,3,7,1967,0,1560
10021,4442800012,465000,3,2.5,1600,1311,3,0,0,3,8,2005,0,1390
10022,3339900640,200000,3,2.25,1230,7420,1.5,0,0,5,7,1913,0,1260
10023,425400070,238000,3,1.5,1610,6132,1,0,2,4,7,1959,0,1650
10024,4036800370,455000,4,2.5,1320,7000,1,0,0,4,7,1956,0,1550
10025,2412600070,230000,6,3,2180,7220,2,0,0,3,7,1980,0,2260
10026,8805900570,808000,4,2.25,2190,4104,2,0,0,5,8,1928,0,1990
10027,9178600810,578500,3,1,1490,5700,1.5,0,0,3,7,1916,0,2290
10028,2979800764,390000,3,2,1463,868,3,0,0,3,7,2003,0,1484
10029,3904980270,517500,3,2.5,1800,3933,2,0,0,3,8,1989,0,1800
10030,6738700075,755000,4,2.75,2880,4000,1.5,0,0,3,9,1912,2000,2110
10031,1646501920,579500,3,1.75,1250,4120,1,0,0,4,7,1925,0,1250
10032,2997800075,649950,3,2.75,1670,1350,3,0,0,3,9,2014,0,1520
10033,4440400125,228000,4,1.75,2000,6120,1,0,0,3,7,1965,0,1880
10034,3423600060,665000,4,1.75,2280,3680,1.5,0,0,5,7,1926,0,1850
10035,1523560030,689000,4,2.5,2110,6069,2,0,0,3,9,1999,0,2180
10036,2896000710,560000,4,2.5,2520,11240,1,0,0,3,8,1977,0,2360
10037,9238900060,529000,3,1,1590,6420,1,0,0,3,7,1944,0,1780
10038,1081310060,375000,5,2.5,2100,14858,1,0,0,5,8,1970,0,1980
10039,3256400060,325000,4,2.75,2090,9240,1,0,0,4,6,1949,0,1460
10040,8914200060,583000,4,2.5,3390,10519,2,0,2,3,10,1990,0,2830
10041,732000160,330000,2,1,790,9784,1,0,0,3,6,1932,0,2350
10042,1592080060,262000,3,2.5,1970,8727,2,0,0,3,7,1995,0,1670
10043,7852190320,555000,4,2.5,2870,6776,2,0,0,3,8,2004,0,2770
10044,7950303270,585000,2,1,1110,6000,1,0,0,3,7,1951,0,1410
10045,7853340960,425590,3,2.75,1940,3088,2,0,3,3,8,2008,0,1410
10046,7312900060,235000,2,1,720,4840,1,0,0,4,6,1947,0,1510
10047,1231001090,362362,2,1,710,4000,1,0,0,3,6,1909,0,960
10048,1545805460,252000,3,2,1370,7500,1,0,0,3,7,1997,0,1420
10049,1473120390,439000,4,2.5,2690,9551,2,0,0,3,9,1992,0,2890
10050,1657300070,465000,4,2.25,3360,10810,2,0,0,4,9,1988,0,2590
10051,104501040,249900,4,2,1500,7854,1.5,0,0,3,7,1983,0,1500
10052,9345400350,665000,2,2.5,2600,5000,1,0,0,5,8,1926,0,2260
10053,2592400400,370000,3,1.75,1160,8774,1,0,0,3,7,1972,0,1990
10054,6788200295,620000,2,1,1430,3000,1.5,0,0,3,7,1929,0,1750
10055,7308900445,375000,3,1,1870,7671,1,0,0,4,8,1937,0,1460
10056,3034200435,552625,4,2,2560,9390,1,0,0,5,8,1957,0,1830
10057,3755000060,315500,3,1,1160,10500,1,0,0,4,7,1966,0,1520
10058,7524950710,620000,2,1.75,1680,8187,1,0,0,4,8,1983,0,2390
10059,6071200400,510000,4,2.5,2010,9075,1,0,0,4,8,1959,0,1850
10060,1939000030,652500,4,2.5,2540,38677,2,0,0,3,9,1987,0,2560
10061,6979900370,574000,4,2.5,3240,22795,2,0,0,3,8,1998,0,2570
10062,3303860160,430000,3,2.5,2670,12806,2,0,0,3,9,2010,0,3010
10063,6413100311,390000,3,2,1080,7236,1,0,0,5,7,1947,0,1120
10064,1232002015,466500,3,1,1430,3840,1,0,0,3,7,1945,0,1430
10065,5116060030,315000,2,2.25,1290,2436,2,0,0,3,7,1984,0,1360
10066,1898700310,220000,4,1.5,1240,9600,1,0,0,3,7,1971,0,1240
10067,1079600270,325000,3,1.75,1840,17286,1,0,0,4,7,1978,0,1840
10068,1073100030,365000,3,1,1120,8443,1,0,0,3,7,1953,0,1450
10069,1157200189,356000,3,3.5,2100,12384,2,0,0,3,9,1980,0,2400
10070,3822200105,380000,4,1.75,2030,12518,1,0,0,3,8,1950,0,1650
10071,8121200700,579000,4,2.25,2030,8764,2,0,0,4,8,1983,0,1950
10072,4221900030,682000,2,1,890,5000,1,0,0,3,7,1943,0,1680
10073,9475200030,499000,3,1.75,1750,12325,1,0,0,4,7,1968,0,1820
10074,3585220070,333760,3,1,1300,5880,1,0,0,3,7,1968,0,1300
10075,8644220070,745000,4,2.5,2650,18903,2,0,0,3,11,1994,0,3270
10076,9225900055,380000,3,1.75,1750,10870,1,0,0,5,7,1968,0,1230
10077,1972202010,435000,3,3,1440,1350,3.5,0,2,3,8,2005,0,1440
10078,9547200340,520000,3,2.75,1700,3264,1,0,0,3,7,1919,0,1880
10079,2481630030,965000,4,2.5,3920,41206,2,0,0,4,10,1988,0,3780
10080,3092000030,270000,3,2.25,1470,16728,1,0,0,4,7,1959,0,1540
10081,3592500340,1100000,5,2.75,2520,4643,1.5,0,0,4,8,1916,0,2100
10082,3447000060,577500,3,1.75,2140,13286,1,0,0,4,8,1964,0,2250
10083,2767704860,650000,3,1.75,1550,5000,1,0,0,3,7,1911,2011,1110
10084,4141000060,1227500,4,2.5,3180,10319,2,0,0,4,11,1986,0,3130
10085,7767000060,1900000,5,4.25,6510,16471,2,0,3,4,11,1980,0,4480
10086,2061100390,475000,2,2,1440,3720,1.5,0,0,3,7,1983,0,1490
10087,4388000260,200000,3,1,1150,10132,1,0,0,4,7,1970,0,1180
10088,7787110510,397000,4,2.5,2320,11717,2,0,0,3,8,1997,0,2320
10089,4024100982,383610,3,2,1230,8450,1,0,0,3,7,1989,0,2110
10090,2621420060,275000,4,2.5,2060,5742,2,0,0,3,7,1999,0,1610
10091,4319200060,840000,3,2,2783,11177,2,0,0,3,8,1910,1999,1730
10092,2473480310,365000,4,2.5,2140,7350,2,0,0,3,8,1985,0,2120
10093,3629960060,362000,3,2.75,1420,955,2,0,0,3,8,2004,0,1420
10094,7857000732,350000,3,1.75,2090,6258,1,0,0,3,7,1956,0,1790
10095,7805600070,200000,2,1.75,1320,13052,1.5,0,0,3,7,1980,0,1320
10096,109200140,299000,4,2.5,2300,8100,1,0,0,4,8,1979,0,1910
10097,3224059033,555000,4,1.5,3050,82764,1,0,0,3,8,1966,0,2930
10098,868002015,1326000,3,2.25,2960,8330,1,0,3,4,10,1953,0,2960
10099,321100260,896000,5,2.75,2520,16100,1,0,3,4,8,1960,0,2760
10100,2325039084,550000,2,1.75,1740,7290,1,0,0,3,8,1950,0,1820
10101,2126049083,324500,2,1,1300,6617,1,0,0,3,7,1986,0,1820
10102,3298400350,312500,3,1,1170,7350,1,0,0,4,7,1960,0,1170
10103,7558800240,485000,4,3.25,1946,17786,2,0,1,4,7,1990,0,1460
10104,5100402782,511000,2,1,1250,5413,1,0,0,4,7,1923,0,1250
10105,5466310060,139500,2,1.5,1230,1561,2,0,0,3,7,1983,0,1660
10106,8079010310,464000,4,2.5,2180,7203,2,0,0,4,8,1989,0,2350
10107,8581200240,255000,3,1.75,1740,8800,1,0,0,3,7,1978,0,1690
10108,7853250070,679975,4,2.5,3830,4644,2,0,0,3,8,2004,0,3400
10109,7785000260,624800,3,2,2250,14274,1,0,0,4,8,1964,0,2820
10110,3525069037,920000,3,2.75,2590,223027,2,0,0,3,9,1983,0,3410
10111,4217401180,1365000,3,2.5,2090,6000,1.5,0,0,4,9,1928,0,2730
10112,8861700030,510000,3,1.5,2400,10275,1,0,0,4,8,1964,0,2380
10113,2287400030,289659,4,2.25,2260,7200,2,0,0,4,7,1984,0,1720
10114,7852010510,585000,4,2.5,2910,6250,2,0,0,3,8,1999,0,2550
10115,5104512180,555000,5,3,3640,6930,2,0,0,3,8,2004,0,3740
10116,9201000030,940000,4,2.75,3770,24897,2,0,2,4,8,1964,0,2640
10117,7199340560,460000,3,2,1600,7350,1,0,0,4,7,1979,0,1600
10118,5561700340,319000,3,2.5,2110,7434,2,0,0,4,7,1978,0,2100
10119,1657530350,280000,3,2.5,1720,1916,2,0,0,3,7,2005,0,1760
10120,9423800030,250000,3,1,1100,7470,1,0,0,4,5,1917,0,1280
10121,1939100560,749950,4,2.5,2620,8312,2,0,0,3,9,1990,0,2260
10122,626059276,458000,5,2.5,3090,23265,1,0,0,3,8,1957,0,2560
10123,7852020800,465000,3,2.5,1890,4808,2,0,0,3,8,2000,0,2460
